runname,seed,steps,tokens,prefix_match,f1
1p46G-gemma-lynx-hi-29BT,6,1500,3.145728,0.0066079295,0.0261421847
1p46G-gemma-lynx-hi-29BT,6,2000,4.194304,0.0066079295,0.033132670100000004
1p46G-gemma-lynx-hi-29BT,6,2500,5.24288,0.0165198238,0.0374268896
1p46G-gemma-lynx-hi-29BT,6,3000,6.291456,0.0253303965,0.0415529794
1p46G-gemma-lynx-hi-29BT,6,3500,7.340032,0.0297356828,0.0526584841
1p46G-gemma-lynx-hi-29BT,6,4000,8.388608,0.0286343612,0.0542367869
1p46G-gemma-lynx-hi-29BT,6,4500,9.437184,0.0253303965,0.055083692100000005
1p46G-gemma-lynx-hi-29BT,6,500,1.048576,0.0088105727,0.0211023828
1p46G-gemma-lynx-hi-29BT,6,5000,10.48576,0.0231277533,0.0587662656
1p46G-gemma-lynx-hi-29BT,6,5500,11.534336,0.0330396476,0.0660570936
1p46G-gemma-lynx-hi-29BT,6,6000,12.582912,0.0297356828,0.0596300808
1p46G-gemma-lynx-hi-29BT,6,6500,13.631488,0.0308370044,0.06796181800000001
1p46G-gemma-lynx-hi-29BT,6,7000,14.680064,0.037444933900000005,0.0713754426
1p46G-gemma-lynx-hi-29BT,6,7500,15.72864,0.0363436123,0.0749852557
1p46G-gemma-lynx-hi-29BT,6,8000,16.777216,0.0341409692,0.0775085942
1p46G-gemma-lynx-hi-29BT,6,8500,17.825792,0.0363436123,0.077551744
1p46G-gemma-lynx-hi-29BT,6,9000,18.874368,0.0341409692,0.0728729422
1p46G-gemma-lynx-hi-29BT,6,9500,19.922944,0.0352422907,0.0829849985
